date,country,location_type,sessions,users,pageviews,revenue,organic_traffic,paid_traffic,sessions_ma_7d,sessions_ma_30d
2023-09-21,Netherlands,Primary Market,1420,1172,3276,48747.04610816644,777,643,1804.0,2234.9333333333334
2023-09-21,North America,Expansion Market,1600,1211,3210,44448.08724359876,843,757,1925.2857142857142,2074.866666666667
2023-09-22,Australia,Expansion Market,1392,1122,3496,40808.26902426303,635,757,1332.2857142857142,1586.8
2023-09-22,Croatia,Primary Market,1608,1269,3146,32616.87796780766,814,794,1552.142857142857,2034.5666666666666
2023-09-22,England,Primary Market,1239,961,3105,32752.329692603773,594,645,1121.4285714285713,1304.7666666666667
2023-09-22,Germany,Primary Market,3404,2700,6120,120234.71375059242,1708,1696,2941.8571428571427,3383.5666666666666
2023-09-22,Netherlands,Primary Market,1957,1506,4413,58033.122042552095,997,960,1811.4285714285713,2232.4
2023-09-22,North America,Expansion Market,1867,1400,3410,45923.547517666055,874,993,1955.0,2092.266666666667
2023-09-23,Australia,Expansion Market,1353,1153,3574,42600.39595068645,657,696,1223.5714285714287,1559.7666666666667
2023-09-23,Croatia,Primary Market,2827,2298,4597,86244.85817644194,1365,1462,1611.4285714285713,1988.5666666666666
2023-09-23,England,Primary Market,1233,1079,2619,51141.87629692031,737,496,1093.2857142857142,1311.9666666666667
2023-09-23,Germany,Primary Market,3591,2974,6907,64862.55950673064,1793,1798,2930.4285714285716,3347.6666666666665
2023-09-23,Netherlands,Primary Market,1085,795,2883,36854.73094979742,579,506,1655.7142857142858,2127.1
2023-09-23,North America,Expansion Market,2488,1947,6153,69844.45327862327,1179,1309,1954.0,2102.0333333333333
2023-09-24,Australia,Expansion Market,1769,1276,4427,48901.730830278284,930,839,1243.7142857142858,1590.3666666666666
2023-09-24,Croatia,Primary Market,1363,1140,3812,47044.63894540286,678,685,1489.4285714285713,1961.2333333333333
2023-09-24,England,Primary Market,1022,751,1579,30210.755065291265,553,469,1088.857142857143,1277.6666666666667
2023-09-24,Germany,Primary Market,4406,3633,10983,162127.28881403772,2156,2250,3049.714285714286,3353.3333333333335
2023-09-24,Netherlands,Primary Market,3297,2588,7925,99987.38349522237,1696,1601,1779.142857142857,2144.7
2023-09-24,North America,Expansion Market,1704,1362,3749,37886.669189883665,981,723,1788.857142857143,2065.9666666666667
2023-09-25,Australia,Expansion Market,875,737,2195,25756.125228467652,472,403,1209.4285714285713,1521.5333333333333
2023-09-25,Croatia,Primary Market,1850,1378,3888,73256.06519368578,862,988,1689.2857142857142,1857.7
2023-09-25,England,Primary Market,1661,1406,3260,73545.15337825741,736,925,1169.0,1306.7
2023-09-25,Germany,Primary Market,2539,2108,5125,66247.25575401001,1201,1338,3194.4285714285716,3207.9666666666667
2023-09-25,Netherlands,Primary Market,2449,1832,5494,84100.6835830478,1107,1342,1856.857142857143,2125.0333333333333
2023-09-25,North America,Expansion Market,2575,1982,5086,93670.79190686459,1414,1161,1992.2857142857142,2021.3
2023-09-26,Australia,Expansion Market,1080,859,2834,26672.150704027325,610,470,1262.142857142857,1417.1333333333334
2023-09-26,Croatia,Primary Market,1721,1436,3248,31139.90227052255,777,944,1767.0,1792.6333333333334
2023-09-26,England,Primary Market,1365,1166,3197,56133.334996882215,659,706,1176.2857142857142,1280.7
2023-09-26,Germany,Primary Market,1659,1274,3639,37073.097647273535,857,802,3124.5714285714284,3026.9
2023-09-26,Netherlands,Primary Market,1334,1045,3416,31627.162230899423,697,637,1832.7142857142858,2041.8333333333333
2023-09-26,North America,Expansion Market,1266,1051,2884,32533.81943541271,627,639,2005.7142857142858,1934.9333333333334
2023-09-27,Australia,Expansion Market,1224,971,2848,41845.26319516852,551,673,1314.857142857143,1389.1333333333334
2023-09-27,Croatia,Primary Market,1259,1052,2543,43600.15103639447,561,698,1742.142857142857,1771.4333333333334
2023-09-27,England,Primary Market,1350,1104,2970,43222.178492527775,667,683,1346.142857142857,1264.5666666666666
2023-09-27,Germany,Primary Market,3372,2660,6713,74684.53588387278,1755,1617,3182.5714285714284,2974.633333333333
2023-09-27,Netherlands,Primary Market,1261,1047,2898,23298.992209905176,610,651,1829.0,1964.0
2023-09-27,North America,Expansion Market,1584,1342,3088,33124.269219370726,866,718,1869.142857142857,1883.9
2023-09-28,Australia,Expansion Market,847,707,1947,24417.79010406148,380,467,1220.0,1357.9
2023-09-28,Croatia,Primary Market,933,719,1968,43086.377277865155,439,494,1651.5714285714287,1683.1
2023-09-28,England,Primary Market,1569,1208,2575,50342.05994453405,804,765,1348.4285714285713,1286.0333333333333
2023-09-28,Germany,Primary Market,1984,1680,3899,68904.35650770395,1095,889,2993.5714285714284,2981.2
2023-09-28,Netherlands,Primary Market,1978,1562,4232,63933.792429335255,1136,842,1908.7142857142858,1941.7666666666667
2023-09-28,North America,Expansion Market,1539,1251,3853,39900.58862642145,724,815,1860.4285714285713,1841.1333333333334
2023-09-29,Australia,Expansion Market,763,565,1562,28217.033328656264,368,395,1130.142857142857,1314.7
2023-09-29,Croatia,Primary Market,1095,779,2705,41948.165391888964,525,570,1578.2857142857142,1604.6
2023-09-29,England,Primary Market,1637,1365,2936,66594.5133290362,731,906,1405.2857142857142,1284.1333333333334
2023-09-29,Germany,Primary Market,3124,2581,7351,86792.56188186511,1448,1676,2953.5714285714284,2989.9333333333334
2023-09-29,Netherlands,Primary Market,2091,1619,5050,49519.93833661826,919,1172,1927.857142857143,1887.8
2023-09-29,North America,Expansion Market,1839,1549,4732,61035.25111158571,1067,772,1856.4285714285713,1840.5666666666666
2023-09-30,Australia,Expansion Market,1280,959,2734,32948.691668540516,624,656,1119.7142857142858,1298.7
2023-09-30,Croatia,Primary Market,2850,2351,6796,55336.11943929974,1408,1442,1581.5714285714287,1639.4
2023-09-30,England,Primary Market,1635,1313,4644,58506.9890833168,759,876,1462.7142857142858,1261.6666666666667
2023-09-30,Germany,Primary Market,4302,3397,8857,111916.62164498826,2125,2177,3055.1428571428573,2989.5666666666666
2023-09-30,Netherlands,Primary Market,1239,925,2591,50944.822123355785,670,569,1949.857142857143,1799.5666666666666
2023-09-30,North America,Expansion Market,2146,1836,5445,70971.32273087413,1019,1127,1807.5714285714287,1787.6
2023-10-01,Australia,Expansion Market,1625,1253,4125,30184.251674723244,949,676,1099.142857142857,1321.4333333333334
2023-10-01,Croatia,Primary Market,1772,1394,4869,43233.40490387619,831,941,1640.0,1639.4666666666667
2023-10-01,England,Primary Market,2366,1967,5386,86946.90332621308,1211,1155,1654.7142857142858,1302.0333333333333
2023-10-01,Germany,Primary Market,4189,3330,8178,114872.21203919001,2261,1928,3024.1428571428573,3019.233333333333
2023-10-01,Netherlands,Primary Market,2590,2044,5766,92790.42574458467,1109,1481,1848.857142857143,1828.9
2023-10-01,North America,Expansion Market,3026,2529,6905,108660.15702030071,1387,1639,1996.4285714285713,1834.0666666666666
2023-10-02,Australia,Expansion Market,254,211,445,9938.097133256202,116,138,1010.4285714285714,1294.5333333333333
2023-10-02,Croatia,Primary Market,1069,832,2160,28726.569293713364,578,491,1528.4285714285713,1600.6333333333334
2023-10-02,England,Primary Market,1713,1296,3887,73870.94153025109,882,831,1662.142857142857,1294.7666666666667
2023-10-02,Germany,Primary Market,3301,2685,6373,104328.28012573953,1721,1580,3133.0,2983.733333333333
2023-10-02,Netherlands,Primary Market,653,560,1401,28325.86653942727,311,342,1592.2857142857142,1779.5
2023-10-02,North America,Expansion Market,1979,1609,3911,42031.11775133809,1101,878,1911.2857142857142,1812.0333333333333
2023-10-03,Australia,Expansion Market,1462,1132,3261,45310.848996368964,643,819,1065.0,1285.2666666666667
2023-10-03,Croatia,Primary Market,1776,1375,3683,53502.40287645822,863,913,1536.2857142857142,1604.1666666666667
2023-10-03,England,Primary Market,429,348,966,11489.876507605635,208,221,1528.4285714285713,1295.1
2023-10-03,Germany,Primary Market,2127,1761,4052,81759.7865383403,1020,1107,3199.8571428571427,2998.8
2023-10-03,Netherlands,Primary Market,2134,1825,4803,50782.525311188685,1229,905,1706.5714285714287,1798.5
2023-10-03,North America,Expansion Market,2201,1923,5660,66883.69133016634,1089,1112,2044.857142857143,1834.0333333333333
2023-10-04,Australia,Expansion Market,1188,964,1900,31368.53479705921,612,576,1059.857142857143,1278.6666666666667
2023-10-04,Croatia,Primary Market,2141,1602,5167,28168.413818706744,1075,1066,1662.2857142857142,1626.5
2023-10-04,England,Primary Market,1345,1139,3281,38078.21858195662,656,689,1527.7142857142858,1306.7666666666667
2023-10-04,Germany,Primary Market,2594,2069,6656,71049.03209455044,1256,1338,3088.714285714286,2950.1666666666665
2023-10-04,Netherlands,Primary Market,1455,1206,2874,24582.891509716876,702,753,1734.2857142857142,1803.6666666666667
2023-10-04,North America,Expansion Market,1486,1264,3111,44451.521158916534,788,698,2030.857142857143,1840.9
2023-10-05,Australia,Expansion Market,1945,1486,4199,65662.1088745114,1055,890,1216.7142857142858,1278.8333333333333
2023-10-05,Croatia,Primary Market,1051,909,2302,32051.972951138556,569,482,1679.142857142857,1605.2
2023-10-05,England,Primary Market,1733,1435,3654,63272.85901545735,899,834,1551.142857142857,1301.3666666666666
2023-10-05,Germany,Primary Market,2579,2032,6328,77695.60754253512,1301,1278,3173.714285714286,2964.366666666667
2023-10-05,Netherlands,Primary Market,859,629,1918,28449.08134844251,446,413,1574.4285714285713,1790.0333333333333
2023-10-05,North America,Expansion Market,1479,1164,3133,27571.448751693002,786,693,2022.2857142857142,1839.8666666666666
2023-10-06,Australia,Expansion Market,1573,1296,4078,32046.06444898195,795,778,1332.4285714285713,1274.6
2023-10-06,Croatia,Primary Market,2669,2079,6112,85171.55809378058,1312,1357,1904.0,1654.8666666666666
2023-10-06,England,Primary Market,1045,820,1960,23941.08571989585,548,497,1466.5714285714287,1287.4
2023-10-06,Germany,Primary Market,3217,2527,8193,73134.54862245712,1656,1561,3187.0,3001.133333333333
2023-10-06,Netherlands,Primary Market,1711,1352,3480,64491.54950830372,870,841,1520.142857142857,1791.2666666666667
2023-10-06,North America,Expansion Market,1901,1497,4049,48628.386841585394,998,903,2031.142857142857,1868.6
2023-10-07,Australia,Expansion Market,2169,1654,4810,50637.79248855361,1065,1104,1459.4285714285713,1321.5333333333333
2023-10-07,Croatia,Primary Market,1820,1516,5177,35155.82286672021,947,873,1756.857142857143,1659.9666666666667
2023-10-07,England,Primary Market,2277,2028,4008,66967.20940189103,1049,1228,1558.2857142857142,1350.9666666666667
2023-10-07,Germany,Primary Market,2519,1924,4779,72675.88802009284,1305,1214,2932.285714285714,3003.2
2023-10-07,Netherlands,Primary Market,3735,2935,7750,112909.53129512533,1980,1755,1876.7142857142858,1873.5
2023-10-07,North America,Expansion Market,2295,1811,5104,66760.87379574103,1107,1188,2052.4285714285716,1891.0333333333333
2023-10-08,Australia,Expansion Market,1126,866,2869,26895.250144825124,565,561,1388.142857142857,1313.4333333333334
2023-10-08,Croatia,Primary Market,959,792,2672,27243.350192620826,541,418,1640.7142857142858,1656.0
2023-10-08,England,Primary Market,1990,1564,4641,76806.08888089031,887,1103,1504.5714285714287,1379.9333333333334
2023-10-08,Germany,Primary Market,4619,3831,12021,148524.9166599445,1987,2632,2993.714285714286,3030.766666666667
2023-10-08,Netherlands,Primary Market,2460,2021,5917,100166.35412731703,1356,1104,1858.142857142857,1877.5
2023-10-08,North America,Expansion Market,2650,2159,6387,122000.36083270503,1444,1206,1998.7142857142858,1894.8333333333333
2023-10-09,Australia,Expansion Market,1466,1194,3760,48894.57657671451,700,766,1561.2857142857142,1308.8333333333333
2023-10-09,Croatia,Primary Market,594,457,1566,21668.055175419628,316,278,1572.857142857143,1599.7333333333333
2023-10-09,England,Primary Market,772,669,1470,21139.40752438171,410,362,1370.142857142857,1336.6666666666667
2023-10-09,Germany,Primary Market,2670,2134,5899,75346.9794185475,1291,1379,2903.5714285714284,2999.4666666666667
2023-10-09,Netherlands,Primary Market,2796,2065,7563,62175.85689821829,1465,1331,2164.285714285714,1916.8333333333333
2023-10-09,North America,Expansion Market,1465,1157,2714,61416.40159668295,718,747,1925.2857142857142,1901.0333333333333
2023-10-10,Australia,Expansion Market,1535,1189,3220,48706.9103087379,723,812,1571.7142857142858,1288.4333333333334
2023-10-10,Croatia,Primary Market,2082,1737,5164,65148.84684513645,992,1090,1616.5714285714287,1627.6666666666667
2023-10-10,England,Primary Market,1096,796,2463,31065.89894711443,548,548,1465.4285714285713,1335.8333333333333
2023-10-10,Germany,Primary Market,3127,2475,6499,97032.94178218971,1545,1582,3046.4285714285716,2999.0333333333333
2023-10-10,Netherlands,Primary Market,1582,1305,3936,44202.99844633219,812,770,2085.4285714285716,1856.6
2023-10-10,North America,Expansion Market,2109,1687,4611,58355.26060993502,1077,1032,1912.142857142857,1912.2333333333333
2023-10-11,Australia,Expansion Market,806,621,1783,24563.374093909566,374,432,1517.142857142857,1280.7666666666667
2023-10-11,Croatia,Primary Market,1094,819,2946,44635.76712610091,639,455,1467.0,1582.9
2023-10-11,England,Primary Market,663,518,1580,26877.29435879308,376,287,1368.0,1315.8666666666666
2023-10-11,Germany,Primary Market,2732,2315,5784,59224.392564335285,1377,1355,3066.1428571428573,2986.7
2023-10-11,Netherlands,Primary Market,1615,1369,2828,43054.829778027546,802,813,2108.285714285714,1838.2666666666667
2023-10-11,North America,Expansion Market,1616,1250,3151,34607.96673355768,819,797,1930.7142857142858,1916.7
2023-10-12,Australia,Expansion Market,278,227,667,9044.56148425318,137,141,1279.0,1245.9333333333334
2023-10-12,Croatia,Primary Market,925,782,2109,34229.263202670256,444,481,1449.0,1572.9
2023-10-12,England,Primary Market,1666,1320,3701,57156.32527759392,848,818,1358.4285714285713,1335.7666666666667
2023-10-12,Germany,Primary Market,2601,2196,6299,96779.40824340444,1204,1397,3069.285714285714,2931.2
2023-10-12,Netherlands,Primary Market,1645,1290,3614,46227.8451397365,750,895,2220.5714285714284,1844.9666666666667
2023-10-12,North America,Expansion Market,1413,1128,2991,58552.88936559315,603,810,1921.2857142857142,1918.0
2023-10-13,Australia,Expansion Market,1420,1112,3613,44164.441492227925,783,637,1257.142857142857,1237.8333333333333
2023-10-13,Croatia,Primary Market,1282,1039,2930,41425.00479879361,655,627,1250.857142857143,1568.2666666666667
2023-10-13,England,Primary Market,1522,1181,3139,52113.74981164158,833,689,1426.5714285714287,1340.5333333333333
2023-10-13,Germany,Primary Market,4463,3612,10768,153774.9420668739,2274,2189,3247.285714285714,3025.5333333333333
2023-10-13,Netherlands,Primary Market,2570,1976,6039,86861.12877501728,1275,1295,2343.285714285714,1898.9666666666667
2023-10-13,North America,Expansion Market,2032,1568,4354,55196.331103157405,912,1120,1940.0,1923.5666666666666
2023-10-14,Australia,Expansion Market,2480,2112,5478,64270.44203925086,1281,1199,1301.5714285714287,1287.5333333333333
2023-10-14,Croatia,Primary Market,1880,1484,4308,43898.554366934426,882,998,1259.4285714285713,1554.4
2023-10-14,England,Primary Market,2289,1818,5335,95143.66545626108,1085,1204,1428.2857142857142,1386.3
2023-10-14,Germany,Primary Market,3049,2439,5337,92786.9518238827,1458,1591,3323.0,3042.6666666666665
2023-10-14,Netherlands,Primary Market,2134,1742,5445,58895.55029853658,995,1139,2114.5714285714284,1908.6
2023-10-14,North America,Expansion Market,2464,2036,5937,72654.77584345647,1317,1147,1964.142857142857,1953.3666666666666
2023-10-15,Australia,Expansion Market,2340,1875,4864,82518.3155770441,1157,1183,1475.0,1339.4666666666667
2023-10-15,Croatia,Primary Market,1168,940,2875,39435.79491779953,639,529,1289.2857142857142,1568.1666666666667
2023-10-15,England,Primary Market,2450,2046,4601,83611.34211377385,1212,1238,1494.0,1422.6
2023-10-15,Germany,Primary Market,4050,3136,8727,151120.32019165246,2005,2045,3241.714285714286,3113.5666666666666
2023-10-15,Netherlands,Primary Market,2735,2201,6698,45316.186397637866,1292,1443,2153.8571428571427,1936.2666666666667
2023-10-15,North America,Expansion Market,2381,1947,5739,75134.35189287782,1215,1166,1925.7142857142858,1977.4333333333334
2023-10-16,Australia,Expansion Market,1439,1092,2644,59825.715930970924,692,747,1471.142857142857,1316.9666666666667
2023-10-16,Croatia,Primary Market,2374,2029,6165,69985.43654545146,1301,1073,1543.5714285714287,1566.9
2023-10-16,England,Primary Market,843,682,1526,26816.66918137468,425,418,1504.142857142857,1403.0333333333333
2023-10-16,Germany,Primary Market,2248,1816,4613,71643.1703904427,1203,1045,3181.4285714285716,3066.133333333333
2023-10-16,Netherlands,Primary Market,941,705,1954,27433.290516228197,419,522,1888.857142857143,1895.1333333333334
2023-10-16,North America,Expansion Market,2290,1921,5196,78043.95476577632,1163,1127,2043.5714285714287,1970.6
2023-10-17,Australia,Expansion Market,1604,1204,3843,53855.59277027854,816,788,1481.0,1316.1666666666667
